id,perc_of_compensation_paid,age_in_days,age_id,age_group,income,count_3-6_months_late,count_6-12_months_late,count_more_than_12_months_late,cause
85736,0.046,22644.0,4,Пожилой,158040.0,0,0,0,кража в квартире
53004,0.985,20455.0,4,Пожилой,142110.0,2,0,1,кража в квартире
81196,0.095,13510.0,3,Зрелый,,0,0,0,сломала ногу в отпуске
82352,0.957,19718.0,3,Зрелый,,1,0,0,затопило дом
87968,0.07400000000000001,13878.0,3,Зрелый,,0,0,0,несчастный случай в отпуске
66209,0.314,13153.0,3,Зрелый,,1,0,0,хищение автомобиля (каско)
15336,0.043,17897.0,3,Зрелый,,1,0,0,сломала ногу в отпуске
78562,0.384,12053.0,2,Молодой,,1,0,0,затопило дом
110100,0.14400000000000002,12055.0,2,Молодой,,0,0,0,сгорел дом
108875,0.102,15710.0,3,Зрелый,330140.0,1,0,0,повреждение авто
27946,0.947,18993.0,3,Зрелый,90090.0,0,0,0,сгорела квартира
31078,0.0,18990.0,3,Зрелый,810050.0,0,0,0,несчастный случай в отпуске
11659,0.002,23006.0,4,Пожилой,162600.0,0,0,0,сотрясение во время отдыха
23456,0.14,25928.0,4,Пожилой,210110.0,0,0,0,сгорел дом
44554,0.165,19360.0,3,Зрелый,150140.0,0,0,0,хищение автомобиля (каско)
30515,0.006999999999999999,24095.0,4,Пожилой,151020.0,0,0,0,сгорела квартира
84139,0.196,8766.0,2,Молодой,436580.0,0,0,0,сгорела квартира
21103,0.027000000000000003,27389.0,4,Пожилой,250130.0,0,0,0,обокрали дачу
72130,0.069,14241.0,3,Зрелый,357630.0,2,0,0,несчастный случай на отдыхе
87126,0.095,17892.0,3,Зрелый,167530.0,0,0,0,украли авто
71210,0.514,15344.0,3,Зрелый,120060.0,0,0,0,дтп
37012,0.016,29940.0,4,Пожилой,129470.0,0,0,0,травма во время отдыха
38355,0.056,12057.0,2,Молодой,75070.0,0,0,0,потоп в квартире
82150,0.011,16440.0,3,Зрелый,212610.0,0,0,0,травма в отпуске
5501,0.14300000000000002,21177.0,4,Пожилой,465150.0,0,0,0,потоп в квартире
22769,0.175,28111.0,4,Пожилой,129060.0,0,0,0,обокрали дачу
103466,0.044,23372.0,4,Пожилой,406340.0,0,0,0,повреждение авто
98080,0.931,19719.0,3,Зрелый,105120.0,0,0,0,травма в отпуске
71323,0.0,25194.0,4,Пожилой,171090.0,0,0,0,сгорел дом
42927,0.106,21915.0,4,Пожилой,90080.0,0,0,0,врезались в автомобиль
13977,1.0,17535.0,3,Зрелый,,0,2,1,врезались в автомобиль
15914,0.01,22644.0,4,Пожилой,371670.0,0,0,0,кража авто
104318,0.034,23369.0,4,Пожилой,140360.0,0,0,0,упало дерево на автомобиль
100905,0.04,23372.0,4,Пожилой,141050.0,0,0,0,украли багаж в отпуске
253,0.057,22275.0,4,Пожилой,430080.0,0,0,0,украли авто
31031,0.0,26285.0,4,Пожилой,140680.0,0,0,0,украли багаж в отпуске
72875,1.0,9863.0,2,Молодой,120060.0,0,0,0,поломка авто
87358,0.627,21178.0,4,Пожилой,77320.0,0,0,0,кража автомобиля
106459,0.142,22643.0,4,Пожилой,211530.0,0,0,0,дтп
109964,0.011,21542.0,4,Пожилой,350060.0,0,0,0,несчастный случай на отдыхе
10479,0.396,21550.0,4,Пожилой,137600.0,0,0,1,несчастный случай на отдыхе
81489,0.14400000000000002,12422.0,2,Молодой,145030.0,0,0,0,сгорел дом
38195,0.117,19715.0,3,Зрелый,150130.0,0,0,0,повреждение авто
6468,0.076,12060.0,2,Молодой,152070.0,0,0,0,потоп в квартире
36367,0.422,10594.0,2,Молодой,110060.0,1,1,0,взломали квартиру
77920,0.315,18620.0,3,Зрелый,463620.0,0,0,0,сгорел дом
51956,0.395,24102.0,4,Пожилой,109530.0,0,0,0,сгорел дом
67364,0.16699999999999998,16066.0,3,Зрелый,175060.0,0,0,0,сгорел дом
101225,0.235,19350.0,3,Зрелый,77520.0,0,0,0,сгорела квартира
78210,0.066,28481.0,4,Пожилой,335520.0,0,0,0,повреждение автомобиля
57723,0.102,21547.0,4,Пожилой,173840.0,0,0,0,повреждение авто
4450,0.021,25555.0,4,Пожилой,317610.0,0,0,0,несчастный случай на отдыхе
69536,0.16399999999999998,17529.0,3,Зрелый,216120.0,0,0,0,повреждение автомобиля
30708,0.044,20084.0,4,Пожилой,93070.0,0,0,1,травма в отпуске
10632,1.0,18622.0,3,Зрелый,,0,1,0,украли багаж в отпуске
2536,0.601,18629.0,3,Зрелый,1022490.0,0,0,0,кража в квартире
3736,0.81,16439.0,3,Зрелый,189030.0,1,0,0,кража автомобиля
12334,0.108,20450.0,4,Пожилой,375060.0,0,0,0,украли багаж в отпуске
94403,0.008,16434.0,3,Зрелый,300080.0,0,0,0,обокрали дачу
2566,0.206,9140.0,2,Молодой,126100.0,0,0,0,украли авто
86767,0.426,18622.0,3,Зрелый,220580.0,0,0,0,повреждение автомобиля
86972,0.495,22280.0,4,Пожилой,105060.0,0,0,0,хищение автомобиля (каско)
54801,1.0,24096.0,4,Пожилой,26730.0,0,0,0,замкнуло электричество дома
105418,1.0,21913.0,4,Пожилой,900140.0,1,0,0,взломали квартиру
8949,0.032,18629.0,3,Зрелый,255060.0,0,0,0,упало дерево на автомобиль
22007,1.0,22637.0,4,Пожилой,300050.0,1,0,0,украли багаж в отпуске
28219,1.0,24831.0,4,Пожилой,301540.0,0,0,0,дтп
21696,1.0,26651.0,4,Пожилой,129690.0,0,0,0,обокрали дачу
104073,0.294,13513.0,3,Зрелый,100090.0,0,0,0,поломка авто
7921,0.685,18990.0,3,Зрелый,130040.0,0,0,0,сотрясение во время отдыха
85347,1.0,21908.0,4,Пожилой,540080.0,0,0,0,хищение автомобиля (каско)
903,0.03,11688.0,2,Молодой,180120.0,0,0,0,несчастный случай на отдыхе
21167,0.898,29944.0,4,Пожилой,107750.0,0,1,0,повреждение автомобиля
66837,0.924,14247.0,3,Зрелый,197570.0,1,0,2,сотрясение во время отдыха
77415,0.035,16800.0,3,Зрелый,72070.0,0,0,0,травма во время отдыха
70926,0.031,12054.0,2,Молодой,260450.0,0,0,0,травма в отпуске
8338,0.718,14613.0,3,Зрелый,189090.0,0,0,0,несчастный случай в отпуске
16380,0.455,15335.0,3,Зрелый,0.0,0,0,0,кража авто
37975,0.017,13876.0,3,Зрелый,42690.0,0,0,0,несчастный случай в отпуске
94216,0.474,15340.0,3,Зрелый,142490.0,1,0,0,несчастный случай на отдыхе
64405,0.046,21914.0,4,Пожилой,95930.0,0,0,0,проникли в жилье
14764,0.252,19360.0,3,Зрелый,232070.0,0,0,0,кража в квартире
26607,0.013,18264.0,3,Зрелый,186030.0,0,0,0,проникли в жилье
21749,0.108,20082.0,4,Пожилой,0.0,0,0,0,потоп в квартире
48361,0.02,19356.0,3,Зрелый,263230.0,0,0,0,сгорел дом
16315,0.528,19719.0,3,Зрелый,175630.0,0,0,0,сгорел дом
98032,1.0,32129.0,4,Пожилой,315070.0,0,0,0,сломала ногу в отпуске
74996,0.095,19718.0,3,Зрелый,30100.0,0,0,0,кража авто
12273,0.958,16069.0,3,Зрелый,300050.0,1,0,0,травма в отпуске
61141,0.26,14975.0,3,Зрелый,126120.0,0,0,0,сгорел дом
7706,0.502,23010.0,4,Пожилой,237600.0,0,0,0,хищение автомобиля (каско)
109979,0.03,19719.0,3,Зрелый,315040.0,0,0,0,несчастный случай в отпуске
49026,0.061,10232.0,2,Молодой,90040.0,0,0,0,травма в отпуске
42836,0.006,18995.0,3,Зрелый,109710.0,0,0,0,повреждение авто
2937,1.0,10227.0,2,Молодой,61910.0,0,0,0,сотрясение во время отдыха
24129,0.381,19718.0,3,Зрелый,204050.0,0,0,0,обокрали дачу
13462,0.379,17890.0,3,Зрелый,137550.0,2,0,0,врезались в автомобиль
108204,0.168,21545.0,4,Пожилой,100060.0,0,0,0,хищение автомобиля (каско)
14430,1.0,20086.0,4,Пожилой,231840.0,2,0,0,сгорела квартира
110515,0.006,16072.0,3,Зрелый,489110.0,0,0,0,взломали квартиру
93267,0.006,16436.0,3,Зрелый,124650.0,0,0,0,взломали квартиру
48929,0.006,26655.0,4,Пожилой,120380.0,0,0,0,украли багаж в отпуске
39354,0.109,16436.0,3,Зрелый,375090.0,0,0,0,упало дерево на автомобиль
59223,0.909,16439.0,3,Зрелый,340580.0,6,1,0,кража авто
91982,0.269,17529.0,3,Зрелый,105060.0,0,0,0,украли авто
80550,1.0,20080.0,4,Пожилой,132140.0,0,0,0,сотрясение во время отдыха
90329,1.0,8035.0,2,Молодой,39090.0,0,0,0,взломали квартиру
14651,0.08,28479.0,4,Пожилой,110920.0,0,0,0,упало дерево на автомобиль
110836,0.001,11330.0,2,Молодой,138100.0,1,0,0,обокрали дачу
55559,1.0,23365.0,4,Пожилой,69050.0,0,0,0,травма в отпуске
15345,1.0,21184.0,4,Пожилой,141130.0,0,0,0,кража автомобиля
4414,1.0,27751.0,4,Пожилой,460100.0,0,0,0,обокрали дачу
54806,0.102,21546.0,4,Пожилой,57050.0,0,1,0,упало дерево на автомобиль
85641,0.901,9870.0,2,Молодой,67600.0,0,0,0,кража в квартире
19010,0.116,19719.0,3,Зрелый,342800.0,0,0,0,сгорел дом
31112,0.003,29945.0,4,Пожилой,138120.0,0,0,0,поломка авто
35971,0.374,26286.0,4,Пожилой,249140.0,0,0,0,украли авто
75384,1.0,14608.0,3,Зрелый,122870.0,0,0,0,несчастный случай на отдыхе
77733,0.871,18988.0,3,Зрелый,102410.0,0,0,0,хищение автомобиля (каско)
62220,0.0,16803.0,3,Зрелый,550050.0,0,0,0,повреждение авто
74049,0.029,25556.0,4,Пожилой,121790.0,0,0,0,проникли в жилье
37701,0.032,21908.0,4,Пожилой,425080.0,0,0,0,кража автомобиля
85839,0.009000000000000001,18622.0,3,Зрелый,178120.0,0,0,0,поломка авто
12410,0.042,15707.0,3,Зрелый,126060.0,0,0,0,травма во время отдыха
42505,0.099,16071.0,3,Зрелый,378060.0,0,0,0,обокрали дачу
8750,0.0,25565.0,4,Пожилой,600120.0,1,0,0,сгорел дом
40853,1.0,20451.0,4,Пожилой,40110.0,0,0,0,сгорела квартира
13578,0.0,12788.0,3,Зрелый,240370.0,0,0,0,сотрясение во время отдыха
85735,0.035,22278.0,4,Пожилой,283530.0,1,0,0,повреждение авто
70455,0.517,20446.0,4,Пожилой,475050.0,0,0,0,обокрали дачу
32956,0.539,19355.0,3,Зрелый,147810.0,1,4,1,несчастный случай на отдыхе
52153,0.0,22277.0,4,Пожилой,222140.0,0,0,0,украли авто
65460,0.078,13151.0,3,Зрелый,186120.0,0,0,0,хищение автомобиля (каско)
25568,0.0,12423.0,2,Молодой,102070.0,0,0,0,проникли в жилье
103639,0.893,9502.0,2,Молодой,72130.0,0,0,0,травма во время отдыха
14775,0.0,12052.0,2,Молодой,135050.0,0,0,0,травма в отпуске
78162,0.047,20815.0,4,Пожилой,202550.0,0,0,0,травма во время отдыха
52788,1.0,12422.0,2,Молодой,117600.0,0,0,0,кража авто
75330,0.947,10957.0,2,Молодой,99310.0,0,0,0,сгорела квартира
25627,0.028,13150.0,3,Зрелый,193250.0,0,0,0,сломала ногу в отпуске
112080,0.103,14249.0,3,Зрелый,105090.0,0,0,0,сгорел дом
18866,0.067,16800.0,3,Зрелый,220360.0,0,0,0,кража автомобиля
106046,0.142,23368.0,4,Пожилой,168100.0,0,0,0,поломка авто
104255,0.002,23002.0,4,Пожилой,200030.0,0,0,0,украли багаж в отпуске
106227,0.044,20445.0,4,Пожилой,315100.0,1,0,0,сотрясение во время отдыха
79835,0.094,19356.0,3,Зрелый,189680.0,0,0,0,потоп в квартире
63605,0.414,21914.0,4,Пожилой,120070.0,1,0,0,взломали квартиру
41412,0.006,10234.0,2,Молодой,310590.0,0,0,0,упало дерево на автомобиль
47821,0.012,30666.0,4,Пожилой,153960.0,0,0,0,сгорел дом
106751,0.442,15335.0,3,Зрелый,350050.0,0,0,0,повреждение авто
13339,0.114,13884.0,3,Зрелый,272520.0,0,0,0,несчастный случай в отпуске
23532,0.058,17528.0,3,Зрелый,160080.0,0,0,0,упало дерево на автомобиль
65195,0.504,13520.0,3,Зрелый,285110.0,1,0,0,украли багаж в отпуске
49038,0.086,16065.0,3,Зрелый,225140.0,0,0,0,травма в отпуске
26270,0.202,16432.0,3,Зрелый,255030.0,0,0,0,сломала ногу в отпуске
59219,0.239,13152.0,3,Зрелый,336710.0,0,0,0,затопило дом
8057,0.017,19357.0,3,Зрелый,87620.0,0,0,0,хищение автомобиля (каско)
30815,0.256,13512.0,3,Зрелый,120100.0,0,0,0,украли багаж в отпуске
12752,1.0,16433.0,3,Зрелый,171070.0,2,0,0,несчастный случай на отдыхе
40058,0.0,24100.0,4,Пожилой,111050.0,0,0,0,травма в отпуске
84878,0.314,24829.0,4,Пожилой,166690.0,0,0,0,несчастный случай на отдыхе
18502,0.0,30305.0,4,Пожилой,,0,0,0,сгорел дом
114054,0.046,23374.0,4,Пожилой,350040.0,0,0,0,несчастный случай в отпуске
36737,0.263,19724.0,3,Зрелый,322350.0,0,0,0,замкнуло электричество дома
108390,0.354,18255.0,3,Зрелый,199640.0,0,0,0,травма в отпуске
1877,0.332,17170.0,3,Зрелый,164310.0,0,0,0,украли авто
76756,0.102,12053.0,2,Молодой,165060.0,0,0,0,замкнуло электричество дома
105379,0.136,23369.0,4,Пожилой,174830.0,0,0,0,дтп
31431,0.478,25195.0,4,Пожилой,370290.0,1,0,1,травма во время отдыха
42907,0.97,18259.0,3,Зрелый,240040.0,1,0,0,потоп в квартире
89621,0.003,33592.0,4,Пожилой,150140.0,0,0,0,хищение автомобиля (каско)
10413,0.056,15709.0,3,Зрелый,250130.0,0,0,0,кража авто
20758,0.846,23006.0,4,Пожилой,225140.0,0,0,0,кража автомобиля
